C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_41_818.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_41_818.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_41_818.jpg,0,1,0,30.19016
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_41_892.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_41_892.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_41_892.jpg,-0.2,1,0,30.1793
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_41_962.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_41_962.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_41_962.jpg,0,1,0,30.19152
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_034.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_034.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_034.jpg,0,1,0,30.19035
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_102.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_102.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_102.jpg,0,1,0,30.19027
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_169.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_169.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_169.jpg,-0.1,1,0,30.18867
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_243.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_243.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_243.jpg,-0.25,1,0,30.17544
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_310.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_310.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_310.jpg,0,1,0,30.19026
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_379.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_379.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_379.jpg,0,1,0,30.18961
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_452.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_452.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_452.jpg,0,1,0,30.19014
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_527.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_527.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_527.jpg,0,1,0,30.19018
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_599.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_599.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_599.jpg,-0.1,1,0,30.18701
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_666.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_666.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_666.jpg,-0.25,1,0,30.17559
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_737.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_737.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_737.jpg,0,1,0,30.19031
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_811.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_811.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_811.jpg,0,1,0,30.18873
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_880.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_880.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_880.jpg,0,1,0,30.19062
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_42_955.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_42_955.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_42_955.jpg,0,1,0,30.19036
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_027.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_027.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_027.jpg,0,1,0,30.18987
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_098.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_098.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_098.jpg,0,1,0,30.19023
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_167.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_167.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_167.jpg,-0.1,1,0,30.18767
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_234.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_234.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_234.jpg,-0.3,1,0,30.16926
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_309.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_309.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_309.jpg,0,1,0,30.18977
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_385.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_385.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_385.jpg,0,1,0,30.19013
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_460.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_460.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_460.jpg,-0.1,1,0,30.18867
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_527.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_527.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_527.jpg,-0.25,1,0,30.17656
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_601.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_601.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_601.jpg,0,1,0,30.18965
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_670.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_670.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_670.jpg,0,1,0,30.18985
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_745.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_745.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_745.jpg,-0.1,1,0,30.18939
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_815.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_815.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_815.jpg,0,1,0,30.19033
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_883.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_883.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_883.jpg,0,1,0,30.19011
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_43_951.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_43_951.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_43_951.jpg,0,1,0,30.19027
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_024.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_024.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_024.jpg,0,1,0,30.19031
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_100.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_100.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_100.jpg,-0.15,1,0,30.18465
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_176.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_176.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_176.jpg,0,1,0,30.18485
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_252.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_252.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_252.jpg,0,1,0,30.19005
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_323.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_323.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_323.jpg,0,1,0,30.1902
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_393.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_393.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_393.jpg,0,1,0,30.19027
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_464.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_464.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_464.jpg,0,1,0,30.19031
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_537.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_537.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_537.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_606.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_606.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_606.jpg,0,1,0,30.19031
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_674.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_674.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_674.jpg,0,1,0,30.19031
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_744.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_744.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_744.jpg,0,1,0,30.19027
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_812.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_812.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_812.jpg,0,1,0,30.19037
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_879.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_879.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_879.jpg,0,1,0,30.19027
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_44_947.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_44_947.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_44_947.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_016.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_016.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_016.jpg,0,1,0,30.19043
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_085.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_085.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_085.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_158.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_158.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_158.jpg,0,1,0,30.19032
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_229.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_229.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_229.jpg,-0.1,1,0,30.18767
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_303.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_303.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_303.jpg,-0.25,1,0,30.17478
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_374.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_374.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_374.jpg,0,1,0,30.19017
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_445.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_445.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_445.jpg,0,1,0,30.19019
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_515.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_515.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_515.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_588.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_588.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_588.jpg,0,1,0,30.19029
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_655.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_655.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_655.jpg,-0.15,1,0,30.18466
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_722.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_722.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_722.jpg,-0.3,1,0,30.16969
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_790.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_790.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_790.jpg,0,1,0,30.18818
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_858.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_858.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_858.jpg,0,1,0,30.18989
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_45_934.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_45_934.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_45_934.jpg,0,1,0,30.19024
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_000.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_000.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_000.jpg,-0.1,1,0,30.18864
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_069.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_069.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_069.jpg,-0.3,1,0,30.17066
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_137.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_137.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_137.jpg,0,1,0,30.1817
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_205.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_205.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_205.jpg,0,1,0,30.18898
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_277.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_277.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_277.jpg,0,1,0,30.19
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_350.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_350.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_350.jpg,0,1,0,30.19027
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_422.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_422.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_422.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_495.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_495.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_495.jpg,0,1,0,30.19031
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_561.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_561.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_561.jpg,0,1,0,30.19031
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_636.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_636.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_636.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_706.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_706.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_706.jpg,0,1,0,30.19035
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_775.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_775.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_775.jpg,0,1,0,30.19027
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_842.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_842.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_842.jpg,0,1,0,30.19029
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_915.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_915.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_915.jpg,0,1,0,30.19031
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_46_983.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_46_983.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_46_983.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_47_050.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_47_050.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_47_050.jpg,0,1,0,30.19029
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_47_117.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_47_117.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_47_117.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_47_189.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_47_189.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_47_189.jpg,0,1,0,30.19029
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_47_257.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_47_257.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_47_257.jpg,-0.1,1,0,30.18763
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_47_333.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_47_333.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_47_333.jpg,0,1,0,30.19112
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_47_405.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_47_405.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_47_405.jpg,0,1,0,30.19013
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_47_472.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_47_472.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_47_472.jpg,0,1,0,30.19027
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_47_543.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_47_543.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_47_543.jpg,0,1,0,30.19017
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_47_611.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_47_611.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_47_611.jpg,0,1,0,30.19031
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_47_681.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_47_681.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_47_681.jpg,0,1,0,30.19032
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_47_753.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_47_753.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_47_753.jpg,0,1,0,30.19032
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_21_58_47_821.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_21_58_47_821.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_21_58_47_821.jpg,-0.15,1,0,30.18428
